frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
519,18989.372806,1,980.39,696.27,33.41,32.80,0.9033,3.8088,4.4616,19.5590,0.6412,1,0.0048,0.6621,4.2578
520,18989.388038,1,980.59,696.38,33.24,32.68,0.8800,3.8276,4.4220,19.7342,0.6675,1,0.0059,0.6568,4.2200
521,18989.406393,1,980.54,696.51,33.67,33.39,0.8933,3.7787,4.4802,19.4778,0.7493,1,0.0057,0.6662,4.2755
522,18989.422226,1,980.73,696.20,33.27,33.03,0.9093,3.8240,4.5706,19.0924,0.6455,1,0.0070,0.6778,4.3618
523,18989.437471,1,980.60,696.43,33.20,33.68,0.8872,3.8321,4.5011,19.3876,0.7057,1,0.0061,0.6689,4.2954
524,18989.455857,1,980.54,696.70,32.77,32.95,0.8864,3.8833,4.6955,18.5845,0.7107,1,0.0060,0.6994,4.4810
525,18989.473110,1,980.19,696.18,33.75,33.11,0.9033,3.7700,4.4722,19.5127,0.6344,1,0.0037,0.6631,4.2679
526,18989.487690,1,980.49,696.38,33.35,33.39,0.9005,3.8150,4.4324,19.6880,0.7321,1,0.0054,0.6584,4.2299
527,18989.506266,1,980.48,696.50,33.70,33.87,0.9012,3.7752,4.4612,19.5609,0.7227,1,0.0053,0.6633,4.2574
528,18989.522079,1,980.45,696.19,33.75,33.25,0.9080,3.7700,4.4767,19.4929,0.7053,1,0.0052,0.6638,4.2722
529,18989.538932,1,980.51,696.48,33.92,33.65,0.9033,3.7509,4.4776,19.4892,0.7044,1,0.0055,0.6657,4.2730
530,18989.555742,1,980.40,696.54,33.52,33.14,0.8977,3.7955,4.4600,19.5659,0.6888,1,0.0049,0.6634,4.2563
531,18989.572368,1,980.48,696.24,33.59,33.11,0.9067,3.7875,4.4532,19.5961,0.7053,1,0.0054,0.6606,4.2497
532,18989.587771,1,980.48,696.47,33.61,33.12,0.8955,3.7858,4.4377,19.6644,0.7137,1,0.0053,0.6597,4.2350
533,18989.607703,1,980.45,696.54,33.34,33.71,0.8941,3.8159,4.4488,19.6154,0.7060,1,0.0052,0.6617,4.2456
534,18989.622379,1,980.14,696.42,33.78,32.97,0.9019,3.7665,4.4575,19.5771,0.6545,1,0.0034,0.6623,4.2539
535,18989.639305,1,980.34,696.50,33.23,33.60,0.8933,3.8285,4.5961,18.9866,0.6441,1,0.0046,0.6834,4.3861
536,18989.655617,1,980.54,696.52,33.04,33.18,0.8941,3.8511,4.5587,19.1425,0.6396,1,0.0058,0.6780,4.3504
537,18989.674431,1,980.27,696.51,33.02,33.14,0.8977,3.8539,4.6215,18.8824,0.6836,1,0.0043,0.6872,4.4103
538,18989.692247,1,980.51,696.43,33.02,33.21,0.8840,3.8539,4.5374,19.2324,0.6951,1,0.0056,0.6742,4.3301
539,18989.708234,1,980.63,696.45,33.76,33.34,0.9019,3.7691,4.4534,19.5952,0.6956,1,0.0062,0.6619,4.2499
540,18989.724592,1,980.46,696.43,33.45,33.62,0.9086,3.8043,4.4673,19.5341,0.7113,1,0.0052,0.6639,4.2632
541,18989.739866,1,980.25,696.44,32.94,33.12,0.8732,3.8630,4.5841,19.0362,0.6366,1,0.0041,0.6813,4.3747
542,18989.763275,1,980.66,696.62,33.33,33.37,0.9040,3.8177,4.5749,19.0746,0.6869,1,0.0066,0.6810,4.3659
543,18989.780418,1,980.08,696.49,34.16,33.41,0.8977,3.7252,4.4595,19.5684,0.6703,1,0.0030,0.6630,4.2557
544,18989.796323,1,980.16,696.64,34.12,34.04,0.9005,3.7286,4.4377,19.6642,0.7123,1,0.0034,0.6607,4.2350
545,18989.812254,1,980.47,696.37,32.94,32.88,0.8941,3.8630,4.7181,18.4955,0.6644,1,0.0056,0.7008,4.5026
546,18989.827887,1,980.23,696.24,33.39,33.17,0.9060,3.8106,4.6548,18.7471,0.6338,1,0.0040,0.6906,4.4422
547,18989.844023,1,980.24,696.15,33.20,32.73,0.8808,3.8330,4.6255,18.8661,0.6093,1,0.0041,0.6857,4.4142
548,18989.859910,1,980.66,696.41,33.19,32.81,0.8918,3.8339,4.5717,19.0879,0.6478,1,0.0065,0.6792,4.3629
549,18989.875811,1,980.23,696.50,33.39,32.81,0.9019,3.8106,4.5451,19.1999,0.7023,1,0.0039,0.6758,4.3374
550,18989.891391,1,980.65,696.62,33.62,34.05,0.8918,3.7849,4.4493,19.6130,0.6633,1,0.0063,0.6623,4.2461
551,18989.911378,1,980.14,696.48,33.99,33.34,0.9033,3.7431,4.4496,19.6119,0.7005,1,0.0033,0.6615,4.2463
552,18989.931688,1,980.20,696.42,33.47,33.34,0.9040,3.8017,4.6172,18.9000,0.6406,1,0.0039,0.6861,4.4063
553,18989.947608,1,980.22,696.36,33.34,33.09,0.8824,3.8159,4.6357,18.8245,0.6062,1,0.0040,0.6884,4.4239
554,18989.963570,1,980.33,696.64,33.75,33.45,0.8963,3.7700,4.4584,19.5729,0.6613,1,0.0045,0.6637,4.2548
555,18989.979414,1,980.22,696.36,33.75,32.91,0.9026,3.7700,4.4341,19.6804,0.6821,1,0.0038,0.6585,4.2315
556,18989.995331,1,980.72,696.52,33.60,33.92,0.8933,3.7867,4.4823,19.4687,0.6982,1,0.0068,0.6666,4.2775
557,18990.011276,1,980.46,696.61,33.80,33.40,0.9026,3.7639,4.4580,19.5748,0.6540,1,0.0053,0.6635,4.2543
558,18990.027203,1,980.47,696.29,33.48,32.95,0.9073,3.8008,4.4393,19.6572,0.6982,1,0.0053,0.6589,4.2365
559,18990.042875,1,980.68,696.66,33.66,33.64,0.9067,3.7796,4.4515,19.6032,0.7229,1,0.0065,0.6629,4.2482
560,18990.058926,1,980.59,696.40,33.50,33.30,0.8991,3.7981,4.4468,19.6241,0.6384,1,0.0060,0.6606,4.2437
561,18990.074763,1,980.21,696.14,33.95,32.98,0.9053,3.7483,4.4471,19.6229,0.6524,1,0.0037,0.6592,4.2439
562,18990.090607,1,980.32,696.41,33.66,33.34,0.8880,3.7796,4.4702,19.5212,0.6762,1,0.0044,0.6642,4.2660
563,18990.106455,1,980.48,696.38,33.90,33.58,0.9012,3.7535,4.4745,19.5026,0.6603,1,0.0054,0.6646,4.2701
564,18990.122140,1,980.47,696.48,33.91,33.16,0.9099,3.7518,4.4946,19.4156,0.6743,1,0.0054,0.6682,4.2892
565,18990.138241,1,980.46,696.25,33.20,33.40,0.8840,3.8330,4.4147,19.7668,0.7500,1,0.0052,0.6550,4.2130
566,18990.155953,1,980.44,696.81,33.81,33.80,0.9012,3.7630,4.4714,19.5161,0.7099,1,0.0051,0.6667,4.2671
567,18990.172165,1,980.35,696.41,33.45,32.89,0.9060,3.8035,4.4476,19.6205,0.6565,1,0.0046,0.6608,4.2444
568,18990.188056,1,980.60,696.62,33.73,33.43,0.8872,3.7717,4.4491,19.6138,0.6879,1,0.0061,0.6623,4.2459
569,18990.206826,1,980.47,696.37,33.35,33.48,0.8977,3.8150,4.5199,19.3069,0.6796,1,0.0054,0.6713,4.3134
570,18990.222510,1,980.62,696.27,33.30,33.11,0.9047,3.8213,4.4677,19.5325,0.6393,1,0.0062,0.6630,4.2636
571,18990.237781,1,980.16,696.84,34.08,33.60,0.8963,3.7337,4.4039,19.8154,0.7457,1,0.0035,0.6568,4.2027
572,18990.256223,1,980.87,696.23,33.05,33.34,0.8911,3.8502,4.5722,19.0860,0.6290,1,0.0078,0.6783,4.3633
573,18990.271911,1,980.31,696.70,34.12,33.53,0.9026,3.7286,4.4420,19.6453,0.6980,1,0.0044,0.6617,4.2391
574,18990.287667,1,980.77,696.61,33.45,33.23,0.8998,3.8043,4.5755,19.0722,0.7040,1,0.0072,0.6810,4.3665
575,18990.305927,1,980.41,696.48,33.42,33.41,0.9019,3.8070,4.4688,19.5277,0.6264,1,0.0050,0.6644,4.2646
576,18990.320985,1,980.09,696.39,33.96,32.84,0.9005,3.7466,4.4669,19.5359,0.6044,1,0.0031,0.6636,4.2628
577,18990.339343,1,980.51,696.57,33.34,33.27,0.9005,3.8168,4.4674,19.5336,0.7293,1,0.0055,0.6647,4.2633
578,18990.355231,1,980.29,696.41,33.43,33.31,0.8840,3.8061,4.4477,19.6204,0.6951,1,0.0042,0.6608,4.2445
579,18990.372381,1,980.46,696.28,33.55,33.12,0.9060,3.7928,4.4451,19.6315,0.6470,1,0.0052,0.6597,4.2421
580,18990.389611,1,980.56,696.26,33.43,33.27,0.9012,3.8061,4.4516,19.6028,0.6616,1,0.0058,0.6605,4.2483
581,18990.405517,1,980.41,696.48,33.13,33.40,0.8926,3.8402,4.5792,19.0567,0.6649,1,0.0051,0.6808,4.3700
582,18990.422273,1,980.21,696.21,33.71,33.05,0.9067,3.7744,4.4843,19.4601,0.6549,1,0.0038,0.6651,4.2794
583,18990.438101,1,980.33,696.53,33.23,33.32,0.8808,3.8294,4.5673,19.1064,0.6441,1,0.0046,0.6793,4.3586
584,18990.455824,1,980.61,696.54,33.50,33.95,0.8955,3.7981,4.4305,19.6965,0.6597,1,0.0061,0.6590,4.2281
585,18990.472572,1,980.67,696.38,33.55,33.19,0.9067,3.7919,4.4767,19.4931,0.6150,1,0.0065,0.6649,4.2722
586,18990.487766,1,980.50,696.55,33.54,33.24,0.8775,3.7937,4.4746,19.5021,0.7386,1,0.0055,0.6656,4.2702
587,18990.505771,1,980.24,696.41,33.51,32.96,0.8933,3.7972,4.6104,18.9279,0.6765,1,0.0041,0.6850,4.3997
588,18990.522916,1,980.36,696.29,33.51,33.16,0.9012,3.7972,4.4562,19.5829,0.6351,1,0.0047,0.6614,4.2526
589,18990.539743,1,980.95,696.41,33.19,33.56,0.8864,3.8339,4.5372,19.2331,0.7710,1,0.0083,0.6741,4.3299
590,18990.555525,1,980.20,696.34,33.96,33.42,0.9047,3.7466,4.4866,19.4501,0.6454,1,0.0037,0.6662,4.2816
591,18990.572808,1,980.47,696.53,33.53,33.12,0.9019,3.7946,4.5091,19.3528,0.6393,1,0.0053,0.6707,4.3031
592,18990.587963,1,980.32,696.54,33.58,33.32,0.8941,3.7893,4.4571,19.5787,0.6931,1,0.0044,0.6629,4.2535
593,18990.606221,1,980.18,696.47,33.64,33.44,0.8963,3.7823,4.4785,19.4852,0.6645,1,0.0036,0.6657,4.2739
594,18990.632040,1,980.39,696.38,33.41,33.00,0.8998,3.8079,4.4461,19.6274,0.6578,1,0.0048,0.6604,4.2430
595,18990.643351,1,980.65,696.55,33.05,32.93,0.8558,3.8502,4.5158,19.3241,0.6501,1,0.0064,0.6718,4.3095
596,18990.662058,1,980.10,696.49,33.16,33.18,0.8998,3.8366,4.5943,18.9940,0.7092,1,0.0032,0.6831,4.3844
597,18990.682401,1,980.16,696.23,33.60,33.14,0.8984,3.7867,4.6074,18.9401,0.6505,1,0.0036,0.6834,4.3969
598,18990.699781,1,980.49,696.18,33.70,32.99,0.8848,3.7761,4.4527,19.5982,0.6418,1,0.0054,0.6602,4.2493
599,18990.715721,1,980.35,696.23,33.45,33.39,0.9060,3.8035,4.4581,19.5746,0.6552,1,0.0046,0.6613,4.2544
600,18990.731269,1,980.37,696.33,33.42,33.09,0.9053,3.8070,4.4518,19.6021,0.6661,1,0.0047,0.6609,4.2484
601,18990.747490,1,980.84,696.49,33.73,33.91,0.8926,3.7717,4.4504,19.6083,0.7096,1,0.0074,0.6617,4.2471
602,18990.771814,1,980.90,696.66,33.58,33.55,0.8926,3.7893,4.5622,19.1279,0.7065,1,0.0080,0.6793,4.3537
603,18990.789536,1,980.57,696.12,33.20,32.99,0.8970,3.8330,4.4485,19.6167,0.7057,1,0.0058,0.6592,4.2453
604,18990.808634,1,980.50,696.71,33.26,33.26,0.8864,3.8258,4.4063,19.8045,0.7128,1,0.0054,0.6564,4.2050
605,18990.824579,1,980.25,696.09,33.69,33.42,0.9047,3.7770,4.4429,19.6414,0.7341,1,0.0040,0.6582,4.2399
606,18990.840305,1,980.41,696.46,33.67,33.16,0.9026,3.7787,4.4781,19.4869,0.6461,1,0.0050,0.6657,4.2735
607,18990.856225,1,980.44,696.47,33.16,32.90,0.8840,3.8366,4.4275,19.7097,0.6715,1,0.0051,0.6582,4.2252
608,18990.872084,1,980.52,696.34,33.77,33.55,0.9047,3.7683,4.4675,19.5331,0.7044,1,0.0056,0.6633,4.2634
609,18990.888210,1,980.49,696.36,33.61,32.72,0.9067,3.7858,4.4412,19.6487,0.6723,1,0.0054,0.6596,4.2383
610,18990.904070,1,980.62,696.77,33.59,33.74,0.8933,3.7875,4.4093,19.7910,0.7361,1,0.0061,0.6572,4.2079
611,18990.919930,1,980.18,696.71,33.70,33.61,0.8991,3.7752,4.4674,19.5337,0.6727,1,0.0036,0.6655,4.2633
612,18990.935839,1,980.65,696.39,33.34,32.97,0.9060,3.8168,4.4425,19.6429,0.6753,1,0.0063,0.6599,4.2396
613,18990.951787,1,980.23,696.39,33.30,32.77,0.8661,3.8204,4.5168,19.3198,0.7154,1,0.0039,0.6710,4.3105
614,18990.967787,1,980.19,696.55,33.95,33.86,0.9053,3.7483,4.4754,19.4988,0.6921,1,0.0037,0.6658,4.2709
615,18990.983455,1,980.52,696.12,33.70,33.23,0.9019,3.7752,4.4772,19.4911,0.6484,1,0.0056,0.6635,4.2726
616,18990.999360,1,980.46,696.45,33.15,33.26,0.8963,3.8384,4.4519,19.6014,0.7587,1,0.0053,0.6617,4.2486
617,18991.015500,1,980.73,696.29,32.77,32.54,0.8888,3.8823,4.5605,19.1347,0.6074,1,0.0070,0.6769,4.3522
618,18991.031163,1,980.52,696.30,33.26,33.03,0.8998,3.8258,4.4792,19.4822,0.6668,1,0.0056,0.6648,4.2746
619,18991.047167,1,980.43,696.74,33.80,33.61,0.8998,3.7639,4.4554,19.5861,0.6906,1,0.0051,0.6639,4.2519
620,18991.063304,1,980.57,696.71,33.66,32.99,0.8998,3.7796,4.3982,19.8412,0.7722,1,0.0058,0.6552,4.1972
621,18991.079012,1,980.66,696.16,32.70,32.70,0.9019,3.8916,4.5947,18.9922,0.6137,1,0.0066,0.6812,4.3848
622,18991.095168,1,980.37,696.42,33.43,33.29,0.8741,3.8061,4.4889,19.4402,0.6603,1,0.0047,0.6670,4.2838
623,18991.111106,1,980.53,696.49,33.69,34.05,0.9112,3.7770,4.4753,19.4990,0.7052,1,0.0057,0.6654,4.2709
624,18991.126748,1,980.42,696.23,33.71,33.16,0.9012,3.7744,4.4678,19.5317,0.6751,1,0.0050,0.6628,4.2637
625,18991.142624,1,980.31,696.60,33.68,32.93,0.8832,3.7779,4.4402,19.6533,0.7129,1,0.0043,0.6608,4.2374
626,18991.158468,1,980.63,696.46,33.33,33.41,0.8933,3.8177,4.4333,19.6837,0.6937,1,0.0062,0.6590,4.2308
627,18991.174537,1,980.51,696.33,33.45,32.91,0.8991,3.8035,4.4714,19.5162,0.6539,1,0.0055,0.6639,4.2671
628,18991.190231,1,980.36,696.17,33.35,33.07,0.8911,3.8150,4.4579,19.5754,0.6366,1,0.0047,0.6609,4.2542
629,18991.206375,1,980.33,696.60,33.62,33.09,0.8984,3.7840,4.4316,19.6913,0.6845,1,0.0044,0.6595,4.2292
630,18991.222356,1,980.24,696.37,33.85,33.11,0.9060,3.7587,4.4548,19.5888,0.7084,1,0.0039,0.6616,4.2513
631,18991.239346,1,980.47,696.59,33.66,33.88,0.8880,3.7805,4.4500,19.6102,0.7028,1,0.0053,0.6622,4.2467
632,18991.255899,1,980.36,696.62,33.43,33.26,0.9005,3.8061,4.4549,19.5883,0.6972,1,0.0046,0.6631,4.2514
633,18991.271940,1,980.48,696.41,33.59,33.20,0.9053,3.7884,4.4690,19.5265,0.6868,1,0.0054,0.6640,4.2649
634,18991.288054,1,979.99,696.36,33.61,33.05,0.8808,3.7858,4.5965,18.9852,0.6307,1,0.0026,0.6826,4.3865
635,18991.305285,1,980.30,696.05,33.38,33.28,0.9005,3.8115,4.6226,18.8780,0.6411,1,0.0045,0.6846,4.4114
636,18991.321577,1,980.52,696.38,33.64,33.08,0.9033,3.7823,4.4381,19.6625,0.6779,1,0.0056,0.6592,4.2354
637,18991.337645,1,980.62,696.97,33.44,33.57,0.8824,3.8052,4.3869,19.8920,0.7458,1,0.0061,0.6550,4.1865
638,18991.355841,1,980.62,696.55,33.69,33.66,0.9047,3.7770,4.4769,19.4922,0.6429,1,0.0062,0.6660,4.2724
639,18991.371918,1,980.49,696.33,33.51,33.34,0.9080,3.7972,4.4575,19.5772,0.6908,1,0.0054,0.6618,4.2538
640,18991.387750,1,980.69,696.54,32.78,32.91,0.8808,3.8814,4.5222,19.2970,0.6656,1,0.0067,0.6727,4.3156
641,18991.408135,1,980.76,696.53,32.95,33.55,0.9053,3.8612,4.5387,19.2266,0.6932,1,0.0071,0.6750,4.3314
642,18991.422130,1,980.55,696.18,33.39,32.73,0.9026,3.8106,4.4759,19.4966,0.6758,1,0.0058,0.6636,4.2714
643,18991.439093,1,980.35,696.50,33.60,33.87,0.8998,3.7867,4.4644,19.5468,0.7180,1,0.0046,0.6638,4.2604
644,18991.455469,1,980.39,696.73,33.79,33.21,0.9099,3.7656,4.4031,19.8188,0.7197,1,0.0048,0.6560,4.2020
645,18991.471819,1,980.64,696.20,33.24,33.20,0.9053,3.8276,4.5551,19.1574,0.6492,1,0.0064,0.6755,4.3470
646,18991.488281,1,980.35,696.77,33.95,33.79,0.8977,3.7474,4.4870,19.4483,0.6889,1,0.0046,0.6688,4.2820
647,18991.505575,1,980.28,696.50,34.16,33.82,0.9005,3.7252,4.4419,19.6456,0.7113,1,0.0042,0.6605,4.2390
648,18991.521515,1,979.88,696.47,33.92,33.19,0.9053,3.7509,4.4654,19.5422,0.7463,1,0.0019,0.6638,4.2615
649,18991.538774,1,980.23,696.37,33.77,33.57,0.8903,3.7683,4.4510,19.6055,0.6951,1,0.0039,0.6611,4.2477
650,18991.556134,1,980.21,696.43,33.67,33.60,0.9080,3.7787,4.4701,19.5219,0.6595,1,0.0038,0.6642,4.2659
651,18991.573364,1,980.34,696.41,33.38,33.50,0.9073,3.8124,4.4639,19.5491,0.6811,1,0.0046,0.6632,4.2599
652,18991.588456,1,980.27,696.64,33.53,33.16,0.8832,3.7946,4.4026,19.8213,0.6945,1,0.0040,0.6554,4.2014
653,18991.607233,1,980.31,696.59,34.06,33.11,0.8977,3.7354,4.4047,19.8119,0.7046,1,0.0043,0.6554,4.2034
654,18991.623137,1,980.33,696.16,33.91,33.00,0.9073,3.7518,4.4522,19.6005,0.6759,1,0.0045,0.6600,4.2488
655,18991.639274,1,980.07,696.75,33.82,34.01,0.8933,3.7622,4.5834,19.0392,0.6827,1,0.0030,0.6830,4.3740
656,18991.655792,1,980.77,696.46,33.11,33.42,0.9012,3.8429,4.5328,19.2519,0.7504,1,0.0072,0.6738,4.3257
657,18991.675338,1,980.30,696.28,33.66,33.50,0.9012,3.7805,4.4825,19.4679,0.7030,1,0.0043,0.6652,4.2777
658,18991.695100,1,980.32,696.18,33.35,32.79,0.8864,3.8150,4.5788,19.0584,0.6670,1,0.0045,0.6789,4.3696
659,18991.711064,1,980.51,696.52,33.96,33.60,0.9060,3.7466,4.4631,19.5526,0.7162,1,0.0055,0.6637,4.2592
660,18991.726698,1,980.32,696.17,33.71,33.53,0.9080,3.7744,4.4651,19.5438,0.6217,1,0.0044,0.6620,4.2611
661,18991.742935,1,980.45,696.43,33.93,33.62,0.8864,3.7500,4.4457,19.6290,0.7363,1,0.0052,0.6606,4.2426
662,18991.758838,1,980.45,696.31,33.64,33.06,0.9005,3.7823,4.4639,19.5488,0.6374,1,0.0052,0.6627,4.2600
663,18991.782655,1,980.29,696.47,33.40,32.91,0.9026,3.8097,4.5640,19.1202,0.6753,1,0.0044,0.6784,4.3555
664,18991.800469,1,980.58,696.57,33.85,33.57,0.8911,3.7587,4.4457,19.6288,0.7093,1,0.0059,0.6614,4.2426
665,18991.816331,1,980.63,696.48,33.51,33.16,0.8948,3.7972,4.4450,19.6320,0.7177,1,0.0062,0.6608,4.2419
666,18991.832062,1,980.41,696.28,33.29,32.94,0.9012,3.8222,4.4688,19.5274,0.6350,1,0.0050,0.6632,4.2647
667,18991.848190,1,980.61,696.33,33.10,32.78,0.8933,3.8439,4.5219,19.2982,0.6894,1,0.0062,0.6714,4.3153
668,18991.864052,1,980.47,696.23,33.28,32.97,0.8918,3.8231,4.4501,19.6094,0.7303,1,0.0053,0.6602,4.2468
669,18991.879713,1,980.26,696.19,32.96,32.70,0.9033,3.8602,4.6111,18.9249,0.6618,1,0.0042,0.6838,4.4004
670,18991.895834,1,980.14,696.33,33.50,33.46,0.8941,3.7981,4.5580,19.1456,0.7106,1,0.0034,0.6767,4.3497
671,18991.911731,1,980.57,696.37,33.27,33.23,0.8911,3.8240,4.4281,19.7069,0.6709,1,0.0059,0.6577,4.2258
672,18991.927604,1,980.95,696.40,32.99,33.05,0.9012,3.8566,4.6148,18.9096,0.7120,1,0.0084,0.6856,4.4040
673,18991.943552,1,980.18,696.42,33.16,33.10,0.8758,3.8366,4.6187,18.8939,0.6025,1,0.0037,0.6863,4.4077
674,18991.959457,1,980.70,696.59,33.24,33.32,0.8872,3.8276,4.5211,19.3016,0.7262,1,0.0067,0.6728,4.3146
675,18991.975113,1,980.43,696.30,33.74,33.09,0.9067,3.7709,4.4543,19.5909,0.6385,1,0.0051,0.6611,4.2508
676,18991.990992,1,980.28,696.55,32.88,32.72,0.8911,3.8703,4.5668,19.1085,0.6953,1,0.0043,0.6793,4.3582
677,18992.011258,1,980.63,696.41,33.89,33.57,0.9060,3.7544,4.4618,19.5583,0.6800,1,0.0063,0.6629,4.2579
678,18992.027192,1,980.68,696.27,33.48,33.42,0.9073,3.8008,4.4295,19.7007,0.7058,1,0.0065,0.6573,4.2272
679,18992.042816,1,980.57,696.32,33.23,33.32,0.8941,3.8294,4.4213,19.7372,0.7074,1,0.0058,0.6564,4.2193
680,18992.058899,1,980.54,696.59,33.67,33.62,0.9012,3.7787,4.5003,19.3906,0.6632,1,0.0058,0.6697,4.2948
681,18992.074778,1,980.17,696.12,33.72,32.49,0.9026,3.7735,4.4634,19.5510,0.6514,1,0.0036,0.6615,4.2595
682,18992.090605,1,980.78,696.17,33.16,33.16,0.8963,3.8375,4.5287,19.2691,0.6406,1,0.0072,0.6714,4.3218
683,18992.106219,1,980.74,696.39,33.45,33.60,0.9060,3.8043,4.5231,19.2932,0.6748,1,0.0070,0.6719,4.3165
684,18992.122031,1,980.52,696.26,33.29,32.89,0.9060,3.8222,4.4624,19.5554,0.6433,1,0.0056,0.6621,4.2586
685,18992.137960,1,980.31,696.38,32.97,33.50,0.8998,3.8593,4.5327,19.2521,0.7067,1,0.0044,0.6732,4.3257
686,18992.155743,1,980.35,696.71,33.04,33.30,0.8948,3.8511,4.5729,19.0829,0.7535,1,0.0047,0.6813,4.3640
687,18992.172643,1,980.64,696.13,33.66,33.27,0.9060,3.7805,4.4513,19.6042,0.6554,1,0.0063,0.6597,4.2480
688,18992.187890,1,980.57,696.44,33.76,33.51,0.8941,3.7691,4.4493,19.6130,0.6910,1,0.0058,0.6612,4.2461
689,18992.205174,1,980.63,696.57,33.79,33.65,0.9073,3.7656,4.5115,19.3427,0.6855,1,0.0063,0.6713,4.3054
690,18992.221493,1,980.66,696.31,32.94,32.81,0.9019,3.8630,4.5866,19.0258,0.6425,1,0.0066,0.6809,4.3771
691,18992.239467,1,980.39,696.46,34.07,33.48,0.8941,3.7346,4.4284,19.7056,0.7090,1,0.0048,0.6582,4.2261
692,18992.255440,1,980.63,696.40,33.66,33.61,0.9053,3.7796,4.4489,19.6150,0.7064,1,0.0062,0.6609,4.2456
693,18992.272314,1,980.32,696.11,33.51,32.98,0.9073,3.7972,4.4540,19.5926,0.6917,1,0.0044,0.6600,4.2505
694,18992.287328,1,980.68,696.78,33.02,33.26,0.8880,3.8539,4.5215,19.3000,0.7339,1,0.0066,0.6740,4.3149
695,18992.305431,1,980.53,696.48,33.37,33.09,0.8977,3.8133,4.4564,19.5820,0.6714,1,0.0056,0.6625,4.2528
696,18992.322665,1,980.31,696.17,33.05,33.28,0.9040,3.8493,4.5968,18.9837,0.6553,1,0.0045,0.6815,4.3868
697,18992.338720,1,980.36,696.25,34.03,33.81,0.8984,3.7388,4.4237,19.7264,0.6780,1,0.0046,0.6563,4.2216
698,18992.356182,1,980.57,696.35,33.09,32.95,0.8970,3.8457,4.5600,19.1371,0.6194,1,0.0060,0.6771,4.3516
699,18992.372221,1,980.48,696.31,33.55,33.06,0.8991,3.7928,4.4436,19.6383,0.6904,1,0.0053,0.6596,4.2406
700,18992.387596,1,980.57,696.54,33.15,33.18,0.8864,3.8384,4.5088,19.3545,0.6800,1,0.0060,0.6706,4.3028
701,18992.407382,1,980.36,696.31,33.53,33.19,0.8948,3.7946,4.4526,19.5984,0.6374,1,0.0046,0.6610,4.2492
702,18992.425177,1,980.36,696.36,33.59,33.09,0.9033,3.7875,4.4803,19.4774,0.6365,1,0.0047,0.6654,4.2756
703,18992.440176,1,980.16,696.71,33.41,32.98,0.8991,3.8088,4.5249,19.2853,0.7043,1,0.0035,0.6741,4.3182
704,18992.455794,1,980.82,696.60,33.13,33.15,0.8948,3.8402,4.5250,19.2850,0.7332,1,0.0074,0.6734,4.3183
705,18992.471749,1,980.63,696.36,33.29,33.28,0.8970,3.8222,4.4609,19.5621,0.6838,1,0.0062,0.6625,4.2571
706,18992.487841,1,980.44,696.35,33.47,32.90,0.8791,3.8017,4.4624,19.5557,0.6664,1,0.0051,0.6626,4.2585
707,18992.505801,1,980.70,696.12,32.90,32.98,0.8903,3.8676,4.5704,19.0934,0.6278,1,0.0068,0.6773,4.3616
708,18992.522035,1,980.67,696.33,33.06,32.72,0.9026,3.8484,4.5738,19.0793,0.6630,1,0.0066,0.6791,4.3648
709,18992.538724,1,980.45,696.71,33.46,33.99,0.9033,3.8026,4.4726,19.5108,0.6904,1,0.0052,0.6663,4.2683
710,18992.555334,1,980.37,696.71,33.37,33.24,0.8977,3.8132,4.4216,19.7358,0.7032,1,0.0047,0.6587,4.2196
711,18992.571835,1,980.47,696.10,32.94,33.08,0.9053,3.8630,4.7168,18.5007,0.6121,1,0.0056,0.6989,4.5014
712,18992.587180,1,980.43,696.58,33.39,33.55,0.8955,3.8106,4.4685,19.5290,0.6738,1,0.0051,0.6649,4.2643
713,18992.615334,1,980.27,696.57,33.69,33.59,0.9073,3.7770,4.4726,19.5110,0.6755,1,0.0041,0.6655,4.2683
714,18992.626636,1,980.73,696.18,32.99,33.30,0.9073,3.8566,4.5758,19.0709,0.6145,1,0.0070,0.6785,4.3668
715,18992.642547,1,980.48,696.42,33.11,33.16,0.8888,3.8429,4.4662,19.5387,0.6590,1,0.0053,0.6636,4.2622
716,18992.658218,1,980.47,696.35,34.01,34.07,0.9033,3.7414,4.4643,19.5471,0.6797,1,0.0053,0.6629,4.2604
717,18992.678281,1,980.34,696.27,33.17,32.84,0.9086,3.8357,4.6076,18.9394,0.5950,1,0.0047,0.6837,4.3971
718,18992.698541,1,980.78,696.47,33.02,33.31,0.8948,3.8529,4.5216,19.2996,0.6955,1,0.0072,0.6721,4.3150
719,18992.714502,1,980.52,696.53,33.16,33.37,0.8933,3.8366,4.4710,19.5179,0.7425,1,0.0056,0.6650,4.2667
720,18992.730459,1,980.50,696.27,33.19,32.92,0.9093,3.8339,4.4187,19.7487,0.6818,1,0.0054,0.6557,4.2169
721,18992.746401,1,980.47,696.54,33.06,33.18,0.8848,3.8484,4.4294,19.7011,0.6913,1,0.0053,0.6588,4.2271
722,18992.762067,1,980.59,696.20,33.43,32.95,0.9053,3.8061,4.4185,19.7499,0.6872,1,0.0059,0.6552,4.2166
