frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
164,19744.732103,1,997.99,543.76,22.02,22.74,0.5851,5.7792,6.5227,13.3785,0.7566,1,0.1682,-0.3603,6.6393
165,19744.749585,1,999.43,539.66,22.84,23.82,0.6783,5.5738,6.9663,12.5266,0.7834,1,0.1938,-0.4248,7.0908
166,19744.765209,1,1000.06,537.00,23.94,25.01,0.7957,5.3175,6.4097,13.6143,0.7237,1,0.1839,-0.4147,6.5243
167,19744.782254,1,1001.39,534.45,24.77,24.66,0.8164,5.1383,6.3847,13.6677,0.8338,1,0.1950,-0.4358,6.4988
168,19744.798049,1,1000.91,532.10,25.44,25.24,0.8210,5.0041,6.0866,14.3370,0.6780,1,0.1818,-0.4356,6.1954
169,19744.815391,1,1000.65,530.07,25.45,24.93,0.8578,5.0009,6.0779,14.3575,0.7834,1,0.1794,-0.4522,6.1866
170,19744.831936,1,1001.43,527.63,24.88,24.36,0.8706,5.1157,6.2098,14.0527,0.6955,1,0.1900,-0.4832,6.3208
171,19744.847752,1,1001.22,525.48,24.16,25.15,0.8459,5.2678,6.4935,13.4387,0.5985,1,0.1969,-0.5248,6.6095
172,19744.865799,1,1002.20,524.25,23.39,25.59,0.8300,5.4423,6.6867,13.0504,0.6928,1,0.2119,-0.5520,6.8062
173,19744.880869,1,1003.00,522.29,22.98,24.78,0.8418,5.5405,6.6244,13.1730,0.8042,1,0.2173,-0.5650,6.7428
174,19744.898928,1,1003.72,520.86,23.73,25.34,0.8539,5.3656,6.1610,14.1638,0.7724,1,0.2066,-0.5333,6.2187
175,19744.915682,1,1004.37,519.94,23.52,25.03,0.8597,5.4138,6.1277,14.2410,0.8372,1,0.2095,-0.5345,6.1413
176,19744.932780,1,1004.72,519.52,24.21,25.64,0.8643,5.2576,6.0219,14.4910,0.8561,1,0.2073,-0.5248,5.9910
177,19744.950329,1,1005.48,519.22,25.29,25.77,0.8500,5.0337,5.6669,15.3989,0.7479,1,0.1997,-0.4932,5.6041
