frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
138,19516.560357,1,969.29,518.59,17.60,18.53,0.7773,7.2307,8.5359,10.2226,0.8053,1,-0.1270,-0.7986,8.9852
139,19516.578074,1,969.33,519.32,16.76,18.23,0.7402,7.5930,9.0582,9.6332,0.8976,1,-0.1342,-0.8380,9.5350
140,19516.594760,1,969.21,520.78,16.75,17.53,0.7280,7.5984,9.0296,9.6637,0.7888,1,-0.1354,-0.8163,9.5049
141,19516.611269,1,968.99,522.28,15.95,16.33,0.5029,7.9761,9.7505,8.9492,0.7083,1,-0.1493,-0.8602,10.2637
142,19516.627256,1,968.81,523.95,16.53,16.53,0.6775,7.6990,8.9321,9.7692,0.8388,1,-0.1391,-0.7664,9.4022
143,19516.643438,1,968.77,526.26,17.48,17.18,0.7162,7.2776,8.8127,9.9016,0.8235,1,-0.1378,-0.7268,9.2765
144,19516.658908,1,968.22,528.00,16.77,16.78,0.6783,7.5897,8.8492,9.8608,0.8990,1,-0.1454,-0.7074,9.3149
145,19516.676603,1,968.22,528.00,16.77,16.78,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
146,19516.692418,1,968.22,528.00,16.77,16.78,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
147,19516.710455,1,968.22,528.00,16.77,16.78,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
148,19516.726281,1,968.22,528.00,16.77,16.78,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
149,19516.741579,1,968.22,528.00,16.77,16.78,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
150,19516.759588,0,,,,,,,,,,,,,,
151,19516.777436,1,967.86,551.81,15.27,18.23,0.5870,8.3334,10.2449,8.5173,0.6817,1,-0.1736,-0.4659,10.7841
152,19516.794478,1,967.86,551.81,15.27,18.23,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
153,19516.809164,1,967.86,551.81,15.27,18.23,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
154,19516.827563,1,967.86,551.81,15.27,18.23,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
155,19516.844168,1,967.86,551.81,15.27,18.23,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
156,19516.861275,1,967.86,551.81,15.27,18.23,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
157,19516.874923,0,,,,,,,,,,,,,,
158,19516.893002,0,,,,,,,,,,,,,,
159,19516.910532,0,,,,,,,,,,,,,,
160,19516.926424,0,,,,,,,,,,,,,,
161,19516.942438,0,,,,,,,,,,,,,,
162,19516.960301,0,,,,,,,,,,,,,,
163,19516.976945,0,,,,,,,,,,,,,,
164,19516.994164,0,,,,,,,,,,,,,,
165,19517.010838,1,966.00,632.59,16.85,18.81,0.5458,7.5514,8.5761,10.1747,0.4070,1,-0.1668,0.6072,8.9401
166,19517.027520,1,966.00,632.59,16.85,18.81,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
167,19517.043435,1,966.00,632.59,16.85,18.81,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
168,19517.060679,1,966.00,632.59,16.85,18.81,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
169,19517.076609,1,966.00,632.59,16.85,18.81,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
170,19517.093251,1,966.00,632.59,16.85,18.81,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
171,19517.110844,0,,,,,,,,,,,,,,
172,19517.126890,0,,,,,,,,,,,,,,
173,19517.141468,0,,,,,,,,,,,,,,
174,19517.159737,0,,,,,,,,,,,,,,
175,19517.172276,0,,,,,,,,,,,,,,
176,19517.192812,0,,,,,,,,,,,,,,
177,19517.212557,1,965.60,648.99,17.54,18.55,0.6834,7.2570,8.1535,10.7021,0.8516,1,-0.1618,0.7625,8.4274
178,19517.230152,1,964.33,642.86,20.39,20.55,0.6834,6.2422,7.6977,11.3358,0.9834,1,-0.1668,0.6527,7.9563
179,19517.247088,1,963.99,638.45,19.27,18.95,0.6637,6.6042,7.9771,10.9388,0.8619,1,-0.1767,0.6264,8.2451
180,19517.268265,1,964.71,633.98,18.79,19.87,0.7520,6.7743,7.7098,11.3180,0.9546,1,-0.1614,0.5516,7.8992
181,19517.283281,1,964.71,633.98,18.79,19.87,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
181,19517.283281,1,963.99,638.45,19.27,18.95,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
182,19517.299157,1,964.71,633.98,18.79,19.87,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
182,19517.299157,1,963.99,638.45,19.27,18.95,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
183,19517.315042,1,964.71,633.98,18.79,19.87,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
183,19517.315042,1,963.99,638.45,19.27,18.95,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
184,19517.330915,1,964.71,633.98,18.79,19.87,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
184,19517.330915,1,963.99,638.45,19.27,18.95,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
185,19517.346722,1,964.71,633.98,18.79,19.87,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
186,19517.362549,0,,,,,,,,,,,,,,
187,19517.378375,0,,,,,,,,,,,,,,
188,19517.394231,0,,,,,,,,,,,,,,
189,19517.410001,0,,,,,,,,,,,,,,
190,19517.426873,0,,,,,,,,,,,,,,
191,19517.441747,0,,,,,,,,,,,,,,
192,19517.460619,0,,,,,,,,,,,,,,
193,19517.477458,1,963.57,593.40,20.98,20.87,0.5917,6.0657,7.4314,11.7421,0.9123,1,-0.1675,0.1067,7.6139
194,19517.492660,1,963.57,593.40,20.98,20.87,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
195,19517.509433,1,963.57,593.40,20.98,20.87,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
196,19517.527338,1,963.57,593.40,20.98,20.87,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
197,19517.542823,1,963.66,589.60,20.93,23.22,0.5380,6.0815,7.5784,11.5143,0.9216,1,-0.1699,0.0682,7.7645
198,19517.560966,1,963.51,589.43,20.78,23.21,0.5765,6.1250,7.7258,11.2946,0.8626,1,-0.1748,0.0677,7.9156
199,19517.577604,1,963.70,589.03,20.69,23.06,0.6851,6.1516,7.4269,11.7491,0.8808,1,-0.1661,0.0609,7.6093
200,19517.592905,1,963.70,589.03,20.53,23.23,0.5908,6.1995,7.6522,11.4031,0.8236,1,-0.1711,0.0627,7.8402
201,19517.611195,1,963.60,589.63,20.16,23.37,0.5487,6.3125,7.6756,11.3685,0.8076,1,-0.1727,0.0694,7.8641
